file,line,markup,coverage
index.html,101,"<a href=""#schedule"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.html,102,"<a href=""#gallery"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.html,103,"<a href=""#contact"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.html,117,"<a href=""#contact"" class=""bg-yellow-500 hover:bg-yellow-600 text-green-900 font-bold py-3 px-8 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.html,120,"<a href=""#about"" class=""border-2 border-yellow-500 hover:bg-yellow-500 hover:text-green-900 text-white font-bold py-3 px-8 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.html,527,"<form id=""registration-form"" class=""space-y-4"">",source-indexed; NOT individually click-certified
index.html,530,"<input type=""text"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Full Name"">",source-indexed; NOT individually click-certified
index.html,535,"<input type=""text"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Child's Full Name"">",source-indexed; NOT individually click-certified
index.html,540,"<select required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"">",source-indexed; NOT individually click-certified
index.html,562,"<input type=""tel"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""+251 XXX XXX XXX"">",source-indexed; NOT individually click-certified
index.html,567,"<input type=""email"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""your.email@example.com"">",source-indexed; NOT individually click-certified
index.html,572,"<textarea rows=""3"" class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Any questions or special needs?"">",source-indexed; NOT individually click-certified
index.html,575,"<button type=""submit"" class=""w-full bg-yellow-500 hover:bg-yellow-600 text-green-900 font-bold py-3 px-6 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.html,602,"<a href=""#home"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,603,"<a href=""#about"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,604,"<a href=""#programs"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,605,"<a href=""#schedule"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,606,"<a href=""#contact"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,613,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 p-3 rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
index.html,618,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 p-3 rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
index.html,623,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 p-3 rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
index.php,156,"<button id=""mobile-menu-btn"" class=""md:hidden text-white"">",source-indexed; NOT individually click-certified
index.php,164,"<a href=""#home"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,165,"<a href=""#about"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,166,"<a href=""#programs"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,167,"<a href=""#schedule"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,168,"<a href=""#gallery"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,169,"<a href=""#contact"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,175,"<a href=""#home"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,176,"<a href=""#about"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,177,"<a href=""#programs"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,178,"<a href=""#schedule"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,179,"<a href=""#gallery"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,180,"<a href=""#contact"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.php,194,"<a href=""#contact"" class=""bg-yellow-500 hover:bg-yellow-600 text-green-900 font-bold py-3 px-8 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.php,197,"<a href=""#about"" class=""border-2 border-yellow-500 hover:bg-yellow-500 hover:text-green-900 text-white font-bold py-3 px-8 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.php,482,"<button type=""button"" class=""fkss-gal-more"" data-gal=""more"" hidden>",source-indexed; NOT individually click-certified
index.php,557,"<form id=""registration-form"" class=""space-y-4"">",source-indexed; NOT individually click-certified
index.php,559,"<input type=""text"" name=""website"" style=""position:absolute;left:-9999px"" tabindex=""-1"" autocomplete=""off"">",source-indexed; NOT individually click-certified
index.php,562,"<input type=""text"" name=""guardian_name_unused"" class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Full Name"">",source-indexed; NOT individually click-certified
index.php,566,"<input type=""text"" name=""full_name"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Child's Full Name"">",source-indexed; NOT individually click-certified
index.php,570,"<select name=""age"" class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"">",source-indexed; NOT individually click-certified
index.php,577,"<input type=""tel"" name=""phone"" required class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""+251 XXX XXX XXX"">",source-indexed; NOT individually click-certified
index.php,581,"<input type=""email"" name=""email"" class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""your.email@example.com"">",source-indexed; NOT individually click-certified
index.php,585,"<textarea name=""message"" rows=""3"" class=""w-full px-4 py-2 rounded-lg text-gray-900 focus:outline-none focus:ring-2 focus:ring-yellow-500"" placeholder=""Any questions or special needs?"">",source-indexed; NOT individually click-certified
index.php,587,"<button type=""submit"" id=""regSubmitBtn"" class=""w-full bg-yellow-500 hover:bg-yellow-600 text-green-900 font-bold py-3 px-6 rounded-lg transition transform hover:scale-105"">",source-indexed; NOT individually click-certified
index.php,615,"<a href=""#home"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,616,"<a href=""#about"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,617,"<a href=""#programs"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,618,"<a href=""#schedule"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,619,"<a href=""#contact"" class=""hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.php,628,"<a href=""<?= e($soc['url']) ?>",source-indexed; NOT individually click-certified
index.php,633,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 w-11 h-11 flex items-center justify-center rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
index.php,634,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 w-11 h-11 flex items-center justify-center rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
index.php,635,"<a href=""#"" class=""bg-yellow-500 hover:bg-yellow-600 w-11 h-11 flex items-center justify-center rounded-full transition transform hover:scale-110"">",source-indexed; NOT individually click-certified
js/public_gallery.js,95,"<button type=""button"" data-album=""0"" class=""' + (state.album === 0 ? 'on' : '') + '"">",source-indexed; NOT individually click-certified
js/public_gallery.js,97,"<button type=""button"" data-album=""' + a.id + '"" class=""' + (state.album === a.id ? 'on' : '') + '"">",source-indexed; NOT individually click-certified
js/public_gallery.js,117,"<button type=""button"" data-dot=""' + i + '"" class=""' + (i === state.slide ? 'on' : '') + '"" aria-label=""Photo ' + (i + 1) + '"">",source-indexed; NOT individually click-certified
js/public_gallery.js,125,"<button type=""button"" class=""fkss-gal-nav fkss-gal-prev"" data-dir=""-1"" aria-label=""Previous"">",source-indexed; NOT individually click-certified
js/public_gallery.js,126,"<button type=""button"" class=""fkss-gal-nav fkss-gal-next"" data-dir=""1"" aria-label=""Next"">",source-indexed; NOT individually click-certified
js/public_gallery.js,275,"<button type=""button"" class=""fkss-lb-x"" aria-label=""Close"">",source-indexed; NOT individually click-certified
js/public_gallery.js,276,"<button type=""button"" class=""fkss-lb-p"" aria-label=""Previous"">",source-indexed; NOT individually click-certified
js/public_gallery.js,279,"<button type=""button"" class=""fkss-lb-n"" aria-label=""Next"">",source-indexed; NOT individually click-certified
member.php,326,"<a href=""<?= SITE_URL ?>",source-indexed; NOT individually click-certified
monitor/error_monitor.php,526,"<a href=""javascript:location.reload()"" class=""btn btn-primary"">",source-indexed; NOT individually click-certified
monitor/error_monitor.php,527,"<a href=""javascript:history.back()"" class=""btn btn-secondary"">",source-indexed; NOT individually click-certified
monitor/index.php,331,"<button type=""button"" class=""btn bs"" data-monitor-action=""test"">",source-indexed; NOT individually click-certified
monitor/index.php,332,"<button type=""button"" class=""btn"" data-monitor-action=""refresh"">",source-indexed; NOT individually click-certified
monitor/index.php,333,"<button type=""button"" class=""btn bd"" data-monitor-action=""clear-resolved"">",source-indexed; NOT individually click-certified
monitor/index.php,334,"<a href=""/admin/dashboard.php"" class=""btn"">",source-indexed; NOT individually click-certified
monitor/index.php,335,"<form method=""POST"" style=""display:inline"">",source-indexed; NOT individually click-certified
monitor/index.php,335,"<input type=""hidden"" name=""monitor_action"" value=""logout"">",source-indexed; NOT individually click-certified
monitor/index.php,335,"<input type=""hidden"" name=""csrf_token"" value=""<?= e($monitorCsrf) ?>",source-indexed; NOT individually click-certified
monitor/index.php,335,"<button type=""submit"" class=""btn"">",source-indexed; NOT individually click-certified
monitor/index.php,351,"<form method=""GET"" style=""display:flex;gap:12px;flex-wrap:wrap;align-items:center;width:100%"">",source-indexed; NOT individually click-certified
monitor/index.php,352,"<select name=""severity"">",source-indexed; NOT individually click-certified
monitor/index.php,353,"<select name=""project"">",source-indexed; NOT individually click-certified
monitor/index.php,354,"<select name=""resolved"">",source-indexed; NOT individually click-certified
monitor/index.php,355,"<input type=""text"" name=""search"" placeholder=""Search errors..."" value=""<?=htmlspecialchars($fSearch)?>",source-indexed; NOT individually click-certified
monitor/index.php,356,"<button type=""submit"" class=""btn bp"">",source-indexed; NOT individually click-certified
monitor/index.php,356,"<a href=""."" class=""btn"">",source-indexed; NOT individually click-certified
monitor/index.php,366,"<button type=""button"" class=""rb"" data-monitor-action=""resolve"" data-error-id=""<?= (int)$e['id'] ?>",source-indexed; NOT individually click-certified
